Measurement Count,IMU_MODE,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,X_DEL_ANG,Y_DEL_ANG,Z_DEL_ANG,ROLL,PITCH,HEADING
118,0,0.01200000,0.02400000,1.00100000,-0.24000000,0.17000000,0.13000000,0.00295547,0.06290681,-0.02932103,1.39000000,-0.68000000,-0.00000000
119,0,0.01300000,0.02200000,0.99900000,0.17000000,-0.07000000,-0.07000000,0.00310763,0.06284415,-0.02938368,1.39000000,-0.68000000,-0.00000000
120,0,0.00800000,0.02000000,1.00100000,0.05000000,0.25000000,-0.00000000,0.00315244,0.06306821,-0.02938368,1.40000000,-0.68000000,-0.00000000
121,0,0.01000000,0.01800000,0.99800000,-0.31000000,-0.05000000,-0.14000000,-0.01405516,0.06029279,-0.03715486,1.39000000,-0.68000000,-0.00000000
122,0,0.01500000,0.02800000,1.00400000,0.22000000,-0.21000000,-0.00000000,-0.01384739,0.06009447,-0.03715486,1.40000000,-0.68000000,-0.00000000
123,0,0.01500000,0.02300000,0.99200000,0.02000000,-0.04000000,0.01000000,-0.01382950,0.06005869,-0.03714591,1.40000000,-0.68000000,-0.00000000
124,0,0.01200000,0.02100000,0.99900000,0.02000000,-0.07000000,-0.03000000,-0.01381111,0.05999430,-0.03717350,1.40000000,-0.68000000,0.00000000
125,0,0.01200000,0.02100000,0.99800000,0.06000000,-0.09000000,0.18000000,-0.01375672,0.05991272,-0.03701034,1.40000000,-0.68000000,0.00000000
126,0,0.00700000,0.02400000,0.99900000,0.08000000,0.07000000,-0.12000000,-0.01368533,0.05997519,-0.03711743,1.39000000,-0.68000000,0.00000000
127,0,0.01500000,0.02600000,0.99800000,0.18000000,0.03000000,-0.22000000,-0.00355799,0.06166308,-0.04949528,1.40000000,-0.68000000,0.00000000
128,0,0.00900000,0.02700000,1.00000000,0.24000000,-0.07000000,-0.10000000,-0.00333409,0.06159777,-0.04958858,1.40000000,-0.68000000,0.00000000
129,0,0.01300000,0.02400000,0.99600000,0.09000000,-0.13000000,0.04000000,-0.00325439,0.06148266,-0.04955316,1.40000000,-0.68000000,0.00000000
130,0,0.01200000,0.02500000,1.00400000,-0.12000000,-0.10000000,-0.07000000,-0.00336409,0.06139125,-0.04961714,1.40000000,-0.67000000,0.00000000
131,0,0.00800000,0.02200000,1.00400000,-0.12000000,-0.05000000,0.03000000,-0.00347501,0.06134503,-0.04958941,1.39000000,-0.67000000,0.00000000
132,0,0.01000000,0.02500000,0.99900000,0.17000000,0.01000000,0.05000000,-0.00332184,0.06135404,-0.04954436,1.39000000,-0.67000000,0.00000000
133,0,0.00700000,0.02700000,0.99900000,-0.17000000,0.18000000,-0.04000000,-0.01324873,0.07186487,-0.05188010,1.39000000,-0.67000000,0.00000000
134,0,0.01200000,0.02600000,0.99600000,0.06000000,0.04000000,-0.05000000,-0.01319008,0.07190397,-0.05192898,1.40000000,-0.67000000,0.00000000
135,0,0.01200000,0.02700000,1.00000000,-0.13000000,-0.06000000,-0.20000000,-0.01330941,0.07184889,-0.05211256,1.40000000,-0.67000000,0.00000000
136,0,0.01400000,0.02400000,1.00300000,0.08000000,-0.12000000,0.02000000,-0.01323706,0.07174037,-0.05209447,1.39000000,-0.67000000,0.00000000
137,0,0.01300000,0.02800000,0.99900000,-0.00000000,-0.23000000,-0.07000000,-0.01323706,0.07153205,-0.05215788,1.40000000,-0.67000000,0.00000000
138,0,0.01200000,0.02600000,0.99800000,-0.04000000,-0.18000000,0.20000000,-0.01327297,0.07137048,-0.05197835,1.40000000,-0.67000000,0.00000000
139,0,0.00800000,0.02200000,0.99500000,0.07000000,0.30000000,0.23000000,-0.01320953,0.07164234,-0.05176991,1.40000000,-0.67000000,0.00000000
140,0,0.01400000,0.02400000,0.99800000,-0.06000000,0.20000000,0.16000000,-0.01653494,0.08272704,-0.04290215,1.39000000,-0.67000000,0.00000000
141,0,0.01100000,0.02400000,1.00000000,0.10000000,0.01000000,-0.06000000,-0.01644108,0.08273643,-0.04295847,1.39000000,-0.67000000,0.00000000
142,0,0.00800000,0.02500000,1.00000000,-0.14000000,0.20000000,-0.06000000,-0.01656662,0.08291577,-0.04301228,1.39000000,-0.67000000,0.00000000
143,0,0.00900000,0.02800000,0.99900000,0.10000000,-0.10000000,0.08000000,-0.01647642,0.08282557,-0.04294012,1.39000000,-0.67000000,0.00000000
144,0,0.01400000,0.02800000,0.99900000,0.25000000,0.13000000,0.19000000,-0.01625368,0.08294140,-0.04277084,1.39000000,-0.67000000,0.00000000
145,0,0.01200000,0.02500000,1.00700000,-0.02000000,0.22000000,0.25000000,-0.01627148,0.08313720,-0.04254833,1.39000000,-0.67000000,0.00000000
