Timestamp,X_DEL_VEL,Y_DEL_VEL,Z_DEL_VEL,ROLL,PITCH,HEADING
56.182034730911255,0.11636215376853938,-0.5632955129146587,56.169892043113585,-0.55,-0.12,-0.03
56.183162212371826,0.11636440873146052,-0.5633056602478039,56.17101614212977,-0.55,-0.12,-0.03
56.184271574020386,0.11636329936981196,-0.5633156445026409,56.17213105058657,-0.55,-0.12,-0.03
56.23831653594971,0.11663352417945858,-0.5636939592361462,56.226338147401684,-0.55,-0.12,-0.03
56.23951816558838,0.11663592743873592,-0.5636999673843396,56.22754458355891,-0.56,-0.12,-0.03
56.24058675765991,0.11663806462287898,-0.5637106533050549,56.22861531281458,-0.56,-0.12,-0.03
56.24161505699158,0.11664114952087398,-0.5637188796997082,56.22964155554759,-0.56,-0.12,-0.03
56.24251985549927,0.11664386391639706,-0.5637270228862774,56.23054725885378,-0.56,-0.12,-0.03
56.24340867996216,0.11664386391639706,-0.5637359111309063,56.23143697214113,-0.56,-0.12,-0.03
56.29838991165161,0.11686378884315486,-0.5642857234478008,56.28652816629396,-0.55,-0.12,-0.03
56.29933762550354,0.11686663198471064,-0.5642952005863201,56.28747682785974,-0.55,-0.12,-0.03
56.30025243759155,0.11686846160888667,-0.5643070931434643,56.28839346957193,-0.56,-0.12,-0.03
56.30115008354187,0.11686935925483699,-0.5643178648948681,56.289289320230345,-0.56,-0.12,-0.03
56.302043437957764,0.11687293267250057,-0.5643241183757793,56.29018356800066,-0.56,-0.12,-0.03
56.30293798446655,0.11687651085853572,-0.5643348529338849,56.29107543086992,-0.56,-0.12,-0.03
56.35922932624817,0.11693280220031733,-0.5647851836681378,56.34742306399331,-0.56,-0.12,-0.03
56.36018705368042,0.1169375908374786,-0.5647957186698925,56.34838079142556,-0.55,-0.12,-0.03
56.361101388931274,0.1169394195079803,-0.5648048620224011,56.34929329800592,-0.56,-0.12,-0.02
56.3619966506958,0.11694747686386103,-0.5648129193782818,56.35018766450868,-0.56,-0.13,-0.02
56.362889766693115,0.11695283555984493,-0.5648236367702496,56.35108345985399,-0.56,-0.13,-0.03
56.36378240585327,0.11695640611648556,-0.5648289926052106,56.3519725284575,-0.56,-0.13,-0.03
56.41918992996216,0.11684559106826778,-0.5653830678462994,56.407546275138714,-0.56,-0.13,-0.03
56.420130014419556,0.11685029149055477,-0.565396229028703,56.40848823976503,-0.56,-0.13,-0.03
56.42102646827698,0.11685029149055477,-0.5654034006595624,56.40938290071473,-0.56,-0.13,-0.03
56.42191195487976,0.11685206246376034,-0.5654122555255903,56.41026661634431,-0.56,-0.13,-0.03
56.42280197143555,0.11685651254653927,-0.565417595624925,56.41116019296632,-0.56,-0.13,-0.03
56.423704624176025,0.1168592205047607,-0.5654266221523297,56.41206465101228,-0.56,-0.13,-0.03
56.47935175895691,0.11708180904388424,-0.5659274463653577,56.46754484438882,-0.56,-0.13,-0.03
56.480310678482056,0.11708660364150997,-0.5659408712387098,56.468504722833494,-0.56,-0.13,-0.03
56.481218576431274,0.11708569574356074,-0.5659517660141005,56.46941716027246,-0.56,-0.13,-0.02
56.48211908340454,0.11708569574356074,-0.5659607710838331,56.4703185677527,-0.56,-0.13,-0.03
56.4830207824707,0.11709290933609004,-0.5659688863754286,56.471222070216996,-0.56,-0.13,-0.03
56.483919620513916,0.11709111166000362,-0.5659796724319472,56.47211731290803,-0.56,-0.13,-0.03
56.54025483131409,0.1173164525032043,-0.5662050132751479,56.528565194129804,-0.55,-0.13,-0.02
56.54125189781189,0.1173174495697021,-0.5662139868736281,56.529561263561106,-0.55,-0.13,-0.03
56.54217267036438,0.11731929111480707,-0.5662259569168104,56.53047927379594,-0.55,-0.13,-0.03
56.543089866638184,0.11732387709617609,-0.5662314600944532,56.531396470069744,-0.55,-0.13,-0.03
56.544007301330566,0.117328464269638,-0.5662397170066847,56.53231206989274,-0.55,-0.13,-0.03
56.54490613937378,0.11733205962181086,-0.5662469077110305,56.53321090793595,-0.55,-0.13,-0.03
56.60006141662598,0.11733205962181086,-0.5666329946517958,56.5883110299109,-0.55,-0.13,-0.03
56.60099530220032,0.1173329935073852,-0.5666404657363906,56.58924117994294,-0.55,-0.13,-0.03
56.60189437866211,0.11733748888969416,-0.5666521537303939,56.590142953634114,-0.55,-0.13,-0.03
56.60278582572937,0.11734372901916498,-0.5666601767539993,56.59103885793671,-0.55,-0.13,-0.03
56.60367751121521,0.1173464040756225,-0.5666717686653152,56.59193054342255,-0.55,-0.13,-0.03
56.60458016395569,0.1173464040756225,-0.56668079519272,56.59283139085755,-0.55,-0.13,-0.03
56.66037106513977,0.11773694038391107,-0.5675176587104812,56.648566501140444,-0.55,-0.13,-0.03
56.66137433052063,0.11773894691467279,-0.5675206685066237,56.6495697665213,-0.55,-0.13,-0.03
56.662296533584595,0.11774448013305658,-0.5675308127403274,56.650489202976075,-0.55,-0.13,-0.03
56.66320872306824,0.11774904108047479,-0.5675381102561965,56.6514023046492,-0.55,-0.13,-0.03
56.66411209106445,0.11775175118446345,-0.5675471439361587,56.652306576013416,-0.55,-0.13,-0.03
56.66503047943115,0.11775083279609674,-0.567555409431459,56.65322404599175,-0.55,-0.13,-0.03
56.72098159790039,0.11780678391456598,-0.5680030183792129,56.70911921334252,-0.55,-0.13,-0.03
56.72208261489868,0.1178034808635711,-0.5680107254982009,56.710222432374806,-0.55,-0.13,-0.03
56.72319197654724,0.11780680894851678,-0.5680207097530379,56.71133068466172,-0.55,-0.13,-0.03
56.724300384521484,0.11780791735649102,-0.5680340106487288,56.71244241785988,-0.55,-0.13,-0.03
56.72538185119629,0.11781116175651543,-0.5680459067821517,56.713524966001366,-0.55,-0.13,-0.03
56.726457595825195,0.11781008601188653,-0.568053436994554,56.7146017863749,-0.55,-0.13,-0.03
56.78094172477722,0.1175376653671264,-0.5685982782840743,56.76903143119797,-0.55,-0.13,-0.03
56.78191256523132,0.1175415487289428,-0.5686089575290694,56.77000421333298,-0.55,-0.13,-0.03
56.78322768211365,0.11755075454711908,-0.5686247389316572,56.77131538486466,-0.55,-0.13,-0.02
56.78436803817749,0.11755645632743829,-0.5686361424922957,56.7724557409285,-0.55,-0.13,-0.02
56.785465240478516,0.11755645632743829,-0.5686427257061019,56.773550748824924,-0.55,-0.13,-0.03
56.786571979522705,0.11756088328361505,-0.5686515796184554,56.77465527439102,-0.55,-0.13,-0.03
56.841137170791626,0.11761544847488398,-0.5693063619136824,56.829329596042484,-0.55,-0.13,-0.03
56.84230875968933,0.11761779165267938,-0.5693110482692733,56.83049884176239,-0.55,-0.13,-0.03
56.8432936668396,0.11762173128128045,-0.5693218822479262,56.83148571872696,-0.56,-0.13,-0.03
56.844295501708984,0.11762473678588861,-0.5693268914222731,56.832489557266086,-0.55,-0.13,-0.03
56.845274448394775,0.11762571573257441,-0.5693357019424452,56.833469482898565,-0.55,-0.13,-0.03
56.846261739730835,0.11762769031524653,-0.5693445875644697,56.83446171069131,-0.55,-0.13,-0.03
56.90185213088989,0.1174053287506103,-0.5700116722583783,56.89010769224152,-0.55,-0.13,-0.03
56.902775049209595,0.11740717458724971,-0.5700227472782148,56.89102784180626,-0.55,-0.13,-0.03
56.90365767478943,0.11740540933609005,-0.5700351040363325,56.89191223263726,-0.56,-0.13,-0.03
56.90455389022827,0.11740809798240658,-0.5700413775444044,56.8928084480761,-0.55,-0.13,-0.03
56.90544557571411,0.11741166472434994,-0.5700502943992628,56.89370370030389,-0.55,-0.13,-0.03
56.90633416175842,0.11741344189643857,-0.5700591802597059,56.89459406352029,-0.55,-0.13,-0.03
56.961857318878174,0.11763553452491757,-0.5706699349880232,56.95011722064004,-0.56,-0.13,-0.03
56.96278357505798,0.11764109206199642,-0.570681050062181,56.95104532933221,-0.56,-0.13,-0.03
